funding_rounds,funding_total_usd,milestones,relationships,success_binary
1.0,10000000.0,2.0,5.0,1
4.0,26140000.0,2.0,10.0,0
1.0,15000000.0,1.0,4.0,1
0.0,0.0,1.0,4.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.0,1
0.0,0.0,3.0,45.0,1
0.0,0.0,2.0,0.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,1.0,1.0,0
1.0,0.0,1.0,3.0,0
1.0,800000.0,2.0,2.0,0
0.0,0.0,3.0,1.0,0
3.0,19250000.0,2.0,11.0,0
0.0,0.0,1.0,2.0,1
1.0,250000.0,1.0,3.0,0
1.0,5000000.0,2.0,7.0,1
0.0,0.0,1.0,3.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,2.0,0
3.0,33250000.0,1.0,0.0,0
1.0,2000000.0,0.0,0.0,0
4.0,58000000.0,2.0,5.0,1
2.0,610000.0,1.0,3.0,0
0.0,0.0,0.0,2.0,0
1.0,3750000.0,1.0,1.0,0
1.0,3000000.0,1.0,3.0,1
2.0,250000.0,0.0,7.0,0
1.0,0.0,1.0,1.0,0
2.0,1255957.0,1.0,4.0,1
1.0,100000.0,0.0,0.0,0
1.0,0.0,2.0,2.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0
1.0,1500000.0,0.0,0.0,0
3.0,70500000.0,1.0,8.0,1
2.0,4900000.0,3.0,5.0,0
0.0,0.0,1.0,11.0,1
1.0,1100000.0,2.0,2.0,0
1.0,15000000.0,0.0,3.0,1
0.0,0.0,0.0,1.0,0
0.0,0.0,1.0,2.0,0
1.0,4000000.0,0.0,2.0,0
3.0,4892315.0,0.0,1.0,1
1.0,100000.0,0.0,1.0,0
1.0,3000000.0,3.0,4.0,0
0.0,0.0,1.0,1.0,1
0.0,0.0,1.0,2.0,0
0.0,0.0,0.0,0.0,1
4.0,59700.0,1.0,3.0,1
3.0,12000.0,2.0,7.0,0
0.0,0.0,0.0,0.0,0
1.0,10000000.0,0.0,0.0,0
1.0,0.0,0.0,2.0,0
1.0,6000000.0,2.0,17.0,0
4.0,18442000.0,1.0,3.0,1
2.0,1577460.0,0.0,0.0,0
0.0,0.0,1.0,1.0,0
1.0,322000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
1.0,6000000.0,2.0,9.0,1
1.0,50000.0,0.0,0.0,1
0.0,0.0,0.0,1.0,0
1.0,3000000.0,1.0,6.0,0
1.0,1636120.0,1.0,1.0,0
0.0,0.0,0.0,1.0,0
1.0,500000.0,0.0,1.0,0
2.0,532000.0,2.0,6.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,6.0,0
1.0,1200000.0,1.0,6.0,0
1.0,2000000.0,2.0,4.0,0
0.0,0.0,1.0,8.0,0
0.0,0.0,1.0,18.0,1
0.0,0.0,3.0,1.0,0
0.0,0.0,1.0,4.0,0
0.0,0.0,1.0,6.0,1
1.0,25000000.0,1.0,2.0,0
3.0,20132555.0,1.0,14.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,2.0,5.0,1
1.0,700000.0,0.0,0.0,0
1.0,5000000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,2.0,7.0,1
0.0,0.0,1.0,1.0,0
0.0,0.0,2.0,1.0,1
0.0,0.0,0.0,1.0,0
0.0,0.0,3.0,8.0,1
0.0,0.0,1.0,1.0,0
0.0,0.0,2.0,2.0,1
0.0,0.0,2.0,3.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,2.0,0
0.0,0.0,0.0,0.0,0
1.0,0.0,4.0,5.0,0
0.0,0.0,1.0,3.0,1
0.0,0.0,0.0,0.0,0
2.0,700000.0,1.0,6.0,0
0.0,0.0,1.0,1.0,1
1.0,3000000.0,2.0,4.0,1
0.0,0.0,0.0,0.0,0
1.0,16000000.0,1.0,4.0,0
0.0,0.0,1.0,2.0,1
0.0,0.0,1.0,2.0,0
0.0,0.0,1.0,3.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
3.0,14907283.0,0.0,3.0,1
4.0,10500000.0,5.0,20.0,0
0.0,0.0,3.0,6.0,0
1.0,250000.0,1.0,4.0,0
0.0,0.0,0.0,1.0,0
1.0,3000000.0,1.0,5.0,0
2.0,0.0,3.0,5.0,0
0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,2.0,0
2.0,4775000.0,0.0,1.0,0
1.0,3180000.0,1.0,3.0,0
1.0,3000000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,5.0,0
1.0,1000000.0,0.0,0.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,0.0,1
1.0,0.0,1.0,3.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,3.0,11.0,1
0.0,0.0,0.0,2.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,2.0,1
1.0,11500000.0,1.0,3.0,0
1.0,0.0,0.0,3.0,0
7.0,246700000.0,1.0,3.0,1
3.0,22300000.0,3.0,15.0,0
0.0,0.0,1.0,3.0,1
2.0,6788958.0,0.0,0.0,0
2.0,248000000.0,6.0,38.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,3.0,0
3.0,18741270.0,0.0,0.0,1
2.0,33500000.0,1.0,7.0,1
1.0,20000000.0,1.0,8.0,0
1.0,10000000.0,1.0,11.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,2.0,0
0.0,0.0,3.0,1.0,0
0.0,0.0,3.0,3.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
3.0,17950000.0,3.0,17.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,3.0,3.0,1
0.0,0.0,0.0,1.0,0
0.0,0.0,3.0,5.0,0
0.0,0.0,0.0,0.0,0
2.0,1750000.0,1.0,9.0,0
1.0,2000000.0,0.0,2.0,0
0.0,0.0,0.0,0.0,1
5.0,14500000.0,2.0,25.0,0
0.0,0.0,0.0,0.0,0
1.0,0.0,2.0,1.0,0
1.0,505000.0,0.0,0.0,0
1.0,1100000.0,1.0,5.0,0
1.0,1200000.0,0.0,3.0,0
1.0,1750000.0,0.0,1.0,0
2.0,11000000.0,3.0,4.0,0
0.0,0.0,0.0,3.0,0
0.0,0.0,1.0,2.0,0
1.0,700000.0,2.0,4.0,0
0.0,0.0,5.0,11.0,1
0.0,0.0,1.0,2.0,0
0.0,0.0,1.0,5.0,1
2.0,5968977.0,2.0,6.0,0
1.0,5000000.0,3.0,4.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,2.0,1
0.0,0.0,1.0,2.0,0
0.0,0.0,1.0,1.0,1
2.0,10000000.0,2.0,5.0,1
0.0,0.0,0.0,3.0,1
1.0,100000000.0,2.0,11.0,0
0.0,0.0,1.0,2.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,1.0,0
1.0,100000.0,0.0,0.0,0
0.0,0.0,2.0,4.0,0
0.0,0.0,1.0,8.0,1
1.0,1000.0,1.0,3.0,0
1.0,0.0,1.0,8.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,1.0,0
2.0,19000000.0,2.0,6.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,2.0,0
1.0,100000.0,1.0,1.0,0
0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,2.0,0
0.0,0.0,1.0,1.0,1
0.0,0.0,1.0,3.0,1
0.0,0.0,1.0,2.0,0
1.0,3700000.0,0.0,5.0,0
1.0,21000000.0,1.0,11.0,1
0.0,0.0,0.0,0.0,0
1.0,0.0,1.0,5.0,0
0.0,0.0,0.0,3.0,0
0.0,0.0,1.0,7.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,4.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,3.0,0
0.0,0.0,0.0,1.0,0
3.0,97000000.0,0.0,18.0,1
0.0,0.0,1.0,19.0,1
1.0,0.0,2.0,8.0,0
0.0,0.0,0.0,2.0,0
0.0,0.0,0.0,0.0,1
5.0,37539900.0,3.0,6.0,1
0.0,0.0,1.0,3.0,0
1.0,250000.0,0.0,2.0,0
0.0,0.0,0.0,3.0,0
0.0,0.0,1.0,3.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0
2.0,1025000.0,2.0,13.0,0
0.0,0.0,1.0,4.0,0
0.0,0.0,0.0,0.0,1
6.0,2876969.0,2.0,11.0,0
0.0,0.0,2.0,3.0,0
1.0,1300000.0,1.0,0.0,1
0.0,0.0,1.0,2.0,0
1.0,16000000.0,0.0,5.0,1
3.0,10200000.0,2.0,33.0,0
0.0,0.0,2.0,17.0,1
0.0,0.0,1.0,6.0,0
0.0,0.0,1.0,1.0,1
0.0,0.0,0.0,2.0,0
0.0,0.0,1.0,1.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,4.0,0
0.0,0.0,3.0,6.0,1
2.0,16700000.0,2.0,10.0,0
0.0,0.0,1.0,2.0,0
0.0,0.0,1.0,1.0,1
1.0,7200000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,2.0,2.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1.0,0
1.0,11200000.0,1.0,15.0,1
0.0,0.0,0.0,0.0,1
4.0,103000000.0,1.0,9.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
1.0,3000000.0,1.0,30.0,0
1.0,1000000.0,2.0,9.0,0
3.0,42000000.0,0.0,7.0,1
0.0,0.0,1.0,3.0,0
0.0,0.0,3.0,3.0,0
6.0,46087662.0,3.0,15.0,0
0.0,0.0,1.0,4.0,1
0.0,0.0,0.0,0.0,1
1.0,0.0,1.0,4.0,1
0.0,0.0,1.0,3.0,0
0.0,0.0,0.0,0.0,0
1.0,4499250.0,1.0,3.0,0
0.0,0.0,1.0,2.0,0
0.0,0.0,1.0,4.0,0
0.0,0.0,1.0,5.0,1
0.0,0.0,2.0,20.0,1
0.0,0.0,0.0,0.0,0
4.0,25824256.0,3.0,11.0,0
0.0,0.0,2.0,2.0,0
0.0,0.0,1.0,1.0,0
5.0,24700000.0,1.0,8.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,2.0,2.0,0
0.0,0.0,1.0,1.0,0
3.0,10607806.0,2.0,9.0,0
3.0,79440000.0,2.0,7.0,1
2.0,1840000.0,4.0,5.0,0
0.0,0.0,0.0,0.0,1
1.0,1300000.0,1.0,6.0,1
5.0,44500000.0,3.0,20.0,0
2.0,21300000.0,2.0,12.0,0
1.0,2000000.0,1.0,1.0,0
1.0,20000.0,0.0,1.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,1.0,1
1.0,5000000.0,1.0,3.0,0
0.0,0.0,0.0,2.0,0
0.0,0.0,1.0,3.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,2.0,0
0.0,0.0,2.0,4.0,1
5.0,120250000.0,3.0,19.0,0
1.0,0.0,0.0,4.0,0
2.0,3500000.0,1.0,7.0,1
1.0,2000000.0,1.0,5.0,0
3.0,23169587.0,0.0,1.0,1
1.0,50000000.0,0.0,1.0,0
0.0,0.0,0.0,1.0,1
4.0,3170000.0,1.0,2.0,0
2.0,4700000.0,2.0,2.0,0
2.0,1350000.0,2.0,8.0,0
0.0,0.0,1.0,6.0,0
7.0,67600000.0,0.0,3.0,1
2.0,8000000.0,0.0,14.0,1
1.0,700000.0,1.0,2.0,0
0.0,0.0,1.0,1.0,1
0.0,0.0,0.0,0.0,0
2.0,55000000.0,3.0,17.0,1
2.0,4169000.0,2.0,6.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,3.0,0
0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,30.0,1
1.0,1000000.0,2.0,2.0,0
0.0,0.0,1.0,1.0,1
1.0,200000.0,1.0,3.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,1.0,1
0.0,0.0,0.0,2.0,0
0.0,0.0,0.0,3.0,1
1.0,5000000.0,0.0,2.0,1
0.0,0.0,0.0,3.0,1
2.0,800000.0,0.0,2.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,2.0,8.0,0
0.0,0.0,0.0,1.0,0
3.0,48600000.0,3.0,12.0,0
0.0,0.0,0.0,0.0,0
1.0,500000.0,1.0,11.0,0
0.0,0.0,0.0,1.0,1
1.0,20000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
1.0,20000000.0,1.0,6.0,0
1.0,34800000.0,0.0,11.0,0
0.0,0.0,1.0,2.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,6.0,1
0.0,0.0,1.0,5.0,1
1.0,2900000.0,1.0,6.0,0
0.0,0.0,0.0,0.0,1
2.0,4300000.0,2.0,15.0,0
1.0,31490.0,2.0,3.0,1
0.0,0.0,2.0,5.0,0
1.0,0.0,1.0,2.0,1
0.0,0.0,0.0,2.0,0
2.0,4650000.0,2.0,3.0,1
0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,2.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,1.0,2.0,1
0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,2.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,3.0,0
1.0,50000.0,1.0,18.0,0
0.0,0.0,2.0,1.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,1.0,1
1.0,2200000.0,1.0,1.0,0
3.0,7900000.0,2.0,8.0,1
3.0,25500100.0,3.0,6.0,0
2.0,1093493.0,2.0,2.0,0
2.0,2300000.0,1.0,1.0,0
1.0,500000.0,1.0,0.0,0
0.0,0.0,2.0,12.0,1
0.0,0.0,2.0,1.0,0
1.0,7000000.0,2.0,20.0,0
0.0,0.0,0.0,2.0,0
0.0,0.0,1.0,6.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,5.0,1
0.0,0.0,1.0,13.0,0
1.0,3000000.0,3.0,7.0,0
0.0,0.0,0.0,8.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,5.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,3.0,0
0.0,0.0,2.0,1.0,0
3.0,28100000.0,3.0,19.0,0
0.0,0.0,1.0,3.0,0
0.0,0.0,1.0,1.0,0
3.0,2100000.0,2.0,12.0,0
0.0,0.0,0.0,1.0,0
1.0,2500000.0,4.0,7.0,0
1.0,180000.0,1.0,2.0,0
0.0,0.0,2.0,9.0,0
0.0,0.0,0.0,2.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,19.0,1
0.0,0.0,0.0,1.0,0
0.0,0.0,1.0,3.0,0
0.0,0.0,2.0,3.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,4.0,0
0.0,0.0,0.0,1.0,1
0.0,0.0,1.0,2.0,0
1.0,300000.0,1.0,3.0,0
0.0,0.0,1.0,8.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,4.0,22.0,1
0.0,0.0,1.0,1.0,0
0.0,0.0,2.0,5.0,1
0.0,0.0,1.0,3.0,1
0.0,0.0,1.0,1.0,1
0.0,0.0,3.0,48.0,1
0.0,0.0,0.0,0.0,0
3.0,4650000.0,2.0,11.0,0
3.0,80000000.0,3.0,12.0,0
0.0,0.0,0.0,2.0,1
0.0,0.0,1.0,7.0,1
0.0,0.0,1.0,2.0,1
0.0,0.0,1.0,1.0,0
1.0,500000.0,0.0,1.0,0
1.0,1200000.0,3.0,12.0,0
4.0,70000000.0,1.0,16.0,1
1.0,5000000.0,1.0,1.0,0
5.0,80500000.0,3.0,14.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,3.0,1
1.0,1500000.0,1.0,1.0,0
0.0,0.0,0.0,0.0,1
1.0,48000000.0,2.0,23.0,0
3.0,8500000.0,1.0,5.0,0
1.0,0.0,0.0,2.0,0
2.0,0.0,2.0,4.0,0
0.0,0.0,1.0,1.0,1
0.0,0.0,1.0,13.0,1
1.0,0.0,1.0,2.0,1
0.0,0.0,1.0,2.0,1
1.0,0.0,2.0,6.0,0
1.0,870000.0,1.0,3.0,0
1.0,0.0,0.0,0.0,1
0.0,0.0,1.0,2.0,0
3.0,8000000.0,1.0,3.0,0
5.0,10000003.0,2.0,4.0,1
0.0,0.0,2.0,6.0,0
6.0,11900000.0,2.0,6.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,1.0,1
0.0,0.0,2.0,1.0,1
1.0,1100000.0,1.0,3.0,0
2.0,16250000.0,1.0,2.0,0
0.0,0.0,0.0,2.0,1
1.0,600000.0,1.0,5.0,0
0.0,0.0,2.0,5.0,1
0.0,0.0,1.0,4.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1.0,1
1.0,4600000.0,1.0,2.0,0
0.0,0.0,1.0,2.0,1
0.0,0.0,0.0,3.0,1
0.0,0.0,1.0,2.0,0
0.0,0.0,0.0,1.0,0
5.0,37600000.0,3.0,14.0,1
0.0,0.0,0.0,0.0,0
3.0,2082200.0,1.0,4.0,0
2.0,12000000.0,2.0,6.0,1
3.0,6230899.0,1.0,9.0,1
0.0,0.0,1.0,2.0,0
0.0,0.0,0.0,1.0,0
2.0,2200000.0,2.0,5.0,0
0.0,0.0,1.0,3.0,0
0.0,0.0,1.0,0.0,1
4.0,57450000.0,6.0,22.0,1
3.0,20500000.0,0.0,12.0,0
0.0,0.0,1.0,2.0,0
0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,3.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,0.0,1
1.0,2000000.0,3.0,9.0,0
4.0,21474966.0,0.0,8.0,1
0.0,0.0,0.0,3.0,1
1.0,18500000.0,2.0,3.0,1
0.0,0.0,1.0,3.0,1
0.0,0.0,0.0,6.0,1
0.0,0.0,0.0,1.0,1
0.0,0.0,1.0,9.0,1
0.0,0.0,1.0,1.0,1
0.0,0.0,0.0,4.0,0
0.0,0.0,1.0,3.0,1
4.0,9000000.0,1.0,12.0,0
0.0,0.0,1.0,2.0,0
0.0,0.0,0.0,2.0,1
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,2.0,0
0.0,0.0,2.0,3.0,0
1.0,150000.0,0.0,0.0,0
0.0,0.0,1.0,2.0,1
0.0,0.0,1.0,2.0,0
1.0,0.0,2.0,4.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,3.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,4.0,1
0.0,0.0,1.0,2.0,1
0.0,0.0,1.0,7.0,1
0.0,0.0,1.0,1.0,1
0.0,0.0,1.0,6.0,1
0.0,0.0,1.0,3.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,2.0,1
0.0,0.0,1.0,3.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,0.0,0
0.0,0.0,2.0,6.0,0
0.0,0.0,2.0,15.0,0
0.0,0.0,1.0,3.0,0
0.0,0.0,1.0,2.0,0
2.0,2000000.0,2.0,3.0,0
0.0,0.0,0.0,5.0,0
2.0,2800000.0,2.0,8.0,0
0.0,0.0,4.0,12.0,1
0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,1.0,0
1.0,390000.0,2.0,2.0,0
0.0,0.0,0.0,0.0,1
1.0,875000.0,1.0,3.0,0
1.0,0.0,1.0,1.0,0
0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,4.0,1
1.0,0.0,1.0,3.0,0
0.0,0.0,1.0,14.0,1
1.0,584988.0,2.0,3.0,1
2.0,4144400.0,2.0,5.0,0
0.0,0.0,1.0,2.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,4.0,1
0.0,0.0,1.0,1.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,1.0,1
0.0,0.0,1.0,4.0,1
0.0,0.0,0.0,2.0,1
1.0,300000.0,4.0,5.0,0
0.0,0.0,1.0,3.0,1
0.0,0.0,1.0,12.0,1
0.0,0.0,1.0,6.0,1
0.0,0.0,1.0,7.0,1
0.0,0.0,3.0,18.0,1
0.0,0.0,3.0,22.0,1
2.0,50000.0,2.0,6.0,0
4.0,27100000.0,1.0,5.0,0
0.0,0.0,1.0,4.0,1
0.0,0.0,1.0,2.0,0
1.0,550000.0,2.0,4.0,1
1.0,2500.0,0.0,1.0,1
0.0,0.0,1.0,0.0,0
1.0,0.0,1.0,1.0,0
1.0,500000.0,1.0,3.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,1.0,7.0,1
2.0,7700000.0,3.0,9.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.0,1
0.0,0.0,2.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
1.0,0.0,1.0,1.0,1
0.0,0.0,1.0,11.0,1
0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,3.0,1
1.0,1600000.0,2.0,6.0,1
0.0,0.0,1.0,11.0,1
0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,2.0,0
0.0,0.0,0.0,0.0,0
1.0,425000.0,3.0,5.0,1
1.0,1204650.0,2.0,14.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,4.0,1
0.0,0.0,1.0,2.0,1
0.0,0.0,1.0,3.0,1
0.0,0.0,1.0,6.0,1
0.0,0.0,1.0,6.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,1.0,1
1.0,0.0,0.0,2.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,2.0,7.0,1
0.0,0.0,1.0,2.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,2.0,1
0.0,0.0,1.0,2.0,1
0.0,0.0,2.0,28.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,2.0,0
1.0,2000019.0,4.0,22.0,1
1.0,250000.0,1.0,1.0,1
0.0,0.0,1.0,2.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,2.0,5.0,1
2.0,355000.0,1.0,4.0,0
0.0,0.0,2.0,2.0,0
0.0,0.0,1.0,2.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,4.0,0
2.0,11500000.0,0.0,3.0,0
0.0,0.0,0.0,2.0,0
1.0,1960000.0,0.0,2.0,0
0.0,0.0,0.0,0.0,0
1.0,2500000.0,0.0,1.0,1
0.0,0.0,2.0,5.0,1
0.0,0.0,0.0,1.0,0
0.0,0.0,1.0,1.0,0
2.0,1950000.0,1.0,5.0,0
0.0,0.0,1.0,3.0,1
0.0,0.0,1.0,6.0,0
0.0,0.0,0.0,0.0,1
4.0,75000000.0,0.0,27.0,1
0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,1.0,2.0,1
0.0,0.0,0.0,1.0,0
0.0,0.0,1.0,3.0,0
6.0,24589183.0,3.0,10.0,0
1.0,625000.0,1.0,7.0,0
2.0,4500000.0,2.0,9.0,1
0.0,0.0,1.0,9.0,0
0.0,0.0,1.0,2.0,1
0.0,0.0,1.0,3.0,1
0.0,0.0,1.0,3.0,0
0.0,0.0,1.0,6.0,0
2.0,1500000.0,3.0,9.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1.0,1
0.0,0.0,1.0,2.0,0
0.0,0.0,0.0,6.0,0
0.0,0.0,0.0,4.0,0
5.0,13500000.0,2.0,11.0,1
0.0,0.0,1.0,2.0,1
0.0,0.0,1.0,2.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,2.0,5.0,1
0.0,0.0,1.0,1.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,2.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,16.0,1
0.0,0.0,1.0,43.0,1
1.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
1.0,400000.0,3.0,2.0,1
4.0,12000000.0,5.0,11.0,0
0.0,0.0,1.0,8.0,1
0.0,0.0,1.0,2.0,1
0.0,0.0,0.0,2.0,1
0.0,0.0,1.0,4.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,1.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,3.0,0
1.0,2300000.0,1.0,5.0,0
3.0,23000000.0,1.0,8.0,0
0.0,0.0,0.0,1.0,1
0.0,0.0,1.0,6.0,1
0.0,0.0,1.0,2.0,1
0.0,0.0,1.0,1.0,1
0.0,0.0,2.0,2.0,0
0.0,0.0,1.0,2.0,1
0.0,0.0,1.0,12.0,1
0.0,0.0,1.0,5.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,6.0,1
0.0,0.0,2.0,1.0,0
0.0,0.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,1.0,0
0.0,0.0,1.0,5.0,0
0.0,0.0,1.0,5.0,1
3.0,37000000.0,3.0,17.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,3.0,1
0.0,0.0,0.0,2.0,0
0.0,0.0,0.0,1.0,1
0.0,0.0,0.0,3.0,1
0.0,0.0,1.0,2.0,1
0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,1.0,1
0.0,0.0,2.0,2.0,0
1.0,3500000.0,1.0,3.0,0
0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0
2.0,26800000.0,2.0,14.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,1.0,1
1.0,0.0,0.0,7.0,0
0.0,0.0,0.0,0.0,1
2.0,850000.0,0.0,5.0,0
1.0,0.0,0.0,0.0,1
1.0,100000.0,0.0,1.0,0
2.0,710000.0,0.0,2.0,1
1.0,1408405.0,0.0,0.0,0
0.0,0.0,0.0,3.0,1
1.0,1000000.0,3.0,1.0,1
1.0,525000.0,1.0,2.0,0
0.0,0.0,1.0,2.0,1
0.0,0.0,0.0,3.0,0
0.0,0.0,0.0,0.0,1
